text_id,block_id,line_id,sentence
100002_8,10,1811,真唯就像是在说心爱的宠物很让人伤脑筋一样，露出了微笑。
100002_8,10,1817,被夹在两人中间走在正中央的我，为了缓和气氛，竖起食指讲了一个特大号的笑话。
100002_8,10,1822,……所以，那个，就是……双关语，对吧……？
100002_8,10,1824,紫阳花同学清了清喉咙，若无其事地继续话题。
100002_8,10,1825,"甘织玲奈子，生存路线——

　紫阳花同学可爱地指着真唯。"
100002_8,10,1826,真唯将手放在胸前，露出优雅的微笑。
100002_8,10,1832,今天是真唯、紫阳花同学，还有我。
100002_8,10,1839,我们决定暂时让小露西一个人静一静。
100002_8,10,1844,看起来也没有那么生气，真是太好了。
100002_8,10,1845,于是，我们三人悠闲地走在刚进入12月的都内街道上。
100002_8,10,1846,说起来，感觉我们好久没有像这样三个人一起出门了。
100002_8,10,1849,啊，我穿着初中时买的粗呢大衣。
100002_8,10,1850,因为我没有钱买冬装……等下次拿到零用钱
100002_8,10,1853,我如此询问，真唯便呵呵地露出微笑。
100002_8,10,1856,我摆出一副自己很了解真唯的样子，摇了摇手指。
100002_8,10,1857,紫阳花同学闻言，握紧拳头倒吸一口气。
100002_8,10,1858,真唯则是笑咪咪地听着我们的对话。
100002_8,10,1861,一旦决定要做就真的会去做这点实在很可怕啊……！
100002_8,10,1862,真唯轻轻地张开双手，对我与紫阳花同学露出微笑。
100002_8,10,1865,相对来说，我的内心感觉用钱就能买到哦……！
100002_8,10,1867,像是搭载了最新显卡的电脑，或是职业玩家使用的全套装备之类的……！
100002_8,10,1868,要是我这么说，感觉会破坏这温馨的气氛，所以我也发出的同意叫声。
100002_8,10,1869,因为，听起来就像是我因为真唯很有钱才决定和她交往的……？
100002_8,10,1871,我的脑海里突然闪过了前几天的。
100002_8,10,1875,她们的眼神完全就是在看神经病。
100002_8,10,1878,真唯和紫阳花同学对我的信赖并没有高到能用这种演技蒙混过去。
100002_8,10,1879,不如说正因为她们信赖我，所以才会确信发生了什么事。
100002_8,10,1881,虽然自己这么说有点那个，但自从开始交往之后，我一点一点地赢得了她们的信赖。
100002_8,10,1882,虽然也有过因为甲乙之类的事情而迷失自我的时期！
100002_8,10,1883,既然如此，与其因为保守秘密而痛苦，坦白应该会比较轻松。
100002_8,10,1884,以目前的信赖度来说，她们两人肯定会理解我也是有苦衷的。
100002_8,10,1887,她们肯定会相信我根本没做什么亏心事的！
100002_8,10,1896,现在她好像还在日本努力完成剩下的工作。
100002_8,10,1901,我已经搞不清楚哪边才是自己的真心话了。
100002_8,10,1908,真唯捏住了我明明是自己说的，却完全没有做好觉悟的脸颊。
100002_8,10,1909,紫阳花同学捏住了我另一边的脸颊。
100002_8,10,1913,呵呵呵，这份痛楚会让我恢复正常的……这样一来就结束了。
100002_8,10,1915,紫阳花同学直到最后都是一脸傻眼。
100002_8,10,1917,紫阳花同学握紧拳头，鼓起干劲。
100002_8,10,1918,那副模样非常可爱，但不是这样的哦？
100002_8,10,1919,我并没有喜欢上SM玩法哦……？
100002_8,10,1921,正当我想着这种会遭天谴的事情时，真唯在一座平凡无奇的大楼前停下了脚步。
100002_8,10,1922,紫阳花同学延续刚才的玩笑话，环视周围。
100002_8,10,1923,祓除罪孽完全恢复正常的我缓缓地摇了摇头。
100002_8,10,1924,在嘻嘻笑着的真唯带领下，我们搭电梯来到了大楼的五楼。
100002_8,10,1925,真唯打开门锁后，我们看到的又是平凡无奇的公寓房间。
100002_8,10,1927,"这是……


　真唯点头回应紫阳花同学的疑问。"
100002_8,10,1929,餐桌上已经准备好了各种各样的食材与调味料。
100002_8,10,1930,紫阳花同学一边把大衣挂到衣架上一边询问，真唯闻言，露出微笑。
100002_8,10,1931,虽然觉得吐槽这点很不识趣，但我就是很在意，所以也没办法。
100002_8,10,1936,不过，身为追星族，拥有阳角思维的王冢真唯，让人不得不承认她确实很可爱……真唯好可爱啊……。
100002_8,10,1937,不过，这就是真唯可爱的地方…………吧。
100002_8,10,1940,一想到真唯干劲十足地从早上就开始准备饺子派对，我就觉得非常暖心。
100002_8,10,1941,真唯总是很拼命呢……真唯LOVE……。
100002_8,10,1947,真唯与紫阳花同学和睦地相视而笑，同时穿上了围裙。
100002_8,10,1948,哦哦……感觉很居家，好可爱……！
100002_8,10,1949,不对，我也要动手做，得穿上围裙才行！
100002_8,10,1950,我慢吞吞地穿……就在我苦战着穿上围裙的期间，两人简单地商量了一下。
100002_8,10,1952,紫阳花同学先用水清洗蔬菜，真唯则是把猪肉末倒进碗里。
100002_8,10,1953,除了我以外的两人开始动手做事。
100002_8,10,1957,我也要找点事情做……请给我工作……！
100002_8,10,1959,这时紫阳花同学露出一副瞧不起人的笑容，说……不对！
100002_8,10,1961,真正的天使紫阳花同学一边有节奏地用菜刀切着菜，一边温柔地笑着。
100002_8,10,1962,紫阳花同学的语气就像是在对小孩子说话一样
100002_8,10,1964,，我举起手，把自己当成是她小学的妹妹。
100002_8,10,1965,呜呜，紫阳花同学不会排挤人……我一边在心里哭泣，一边把盘子端了过来。
100002_8,10,1972,要是紫阳花同学24小时跟在我身后的话……？
100002_8,10,1974,无论在精神上多么依赖她都没关系！
100002_8,10,1979,过着出色的生活，所以绝对不会发生那种事。
100002_8,10,1980,"结束——
　就在我摆好盘子的时候，紫阳花同学像是看准了时机一样，给了我下一个任务。"
100002_8,10,1986,现在，我要暴露一个冲击性的事实。
100002_8,10,1995,我不想暴露自己是15年里一次饭都没有煮过的人……！
100002_8,10,1996,因为紫阳花同学可是为了家人，一直都在做饭哦……？
100002_8,10,1997,而我却只是偶尔帮帮妈妈…………。
100002_8,11,2003,还是说，装作肚子痛，逃进厕所里呢……？
100002_8,11,2004,这样一来饭肯定也会在不知不觉间煮好的吧……嗯……。
100002_8,11,2007,像这样总是想着先逃走的我的精神状态，不正是丑态吗……？
100002_8,11,2009,没事的，紫阳花同学事到如今也不会抛弃我的……。
100002_8,11,2011,我鼓起勇气，向正在做饭的紫阳花同学搭话。
100002_8,11,2012,紫阳花同学停下切菜的手，抬起头来。
100002_8,11,2015,不管是什么，第一次做都是第一次做……没什么好害羞的！
100002_8,11,2016,紫阳花同学和真唯都不会嘲笑我的……！
100002_8,11,2018,紫阳花同学洗完手后，拿起电饭锅的内锅，稍微用水洗了一下，然后用量杯舀起真唯买回来的米。
100002_8,11,2019,紫阳花同学站在我身后，把手伸到前面。
100002_8,11,2021,"咿、咿……
　刚才还因为羞耻心而心跳加速的我的心脏，现在开始因为别的原因而心跳加速。"
100002_8,11,2022,隔着围裙，我感受到了紫阳花同学的体温……。
100002_8,11,2024,我是为了从不会煮饭的甘织玲奈子，升级为会煮饭的甘织玲奈子，才在努力的！
100002_8,11,2028,体温就算了，她在耳边低语的话，那可是致死量啊！
100002_8,11,2029,因为紫阳花同学的低语声很色情啊！
100002_8,11,2030,就这样，我们完成了二人羽织状态下的淘米。
100002_8,11,2031,这是我们第一次共同作业呢，紫阳花同学……嘿嘿……。
100002_8,11,2033,感觉紫阳花同学的声音还萦绕在鼓膜深处……哈啊，哈啊……。
100002_8,11,2037,这样一来，我有生以来第一次煮饭成功了……！
100002_8,11,2038,为了不忘记这份回忆，以后在家里偶尔也试着煮饭吧。
100002_8,11,2040,问我为什么，我只是淘了米，加了定量的水，然后按下电饭锅的按钮而已啊？
100002_8,11,2044,我已经煮过饭了，没有什么好怕的。
100002_8,11,2045,真唯像是看到令人欣慰的事物般呵呵笑着。
100002_8,11,2049,和刚才一样，又是二人羽织模式！
100002_8,11,2052,如果是平常的话，我肯定会吐槽，但因为知识的差距而压倒性地输给她，所以没办法断言……！
100002_8,11,2056,虽然绝对禁止用色色的眼神看紫阳花同学，但真唯的话，我就会稍微用色色的眼神看她……！
100002_8,11,2057,因为真唯总是那么漂亮，那么帅气，也有可爱的一面，而且我们是接吻过很多次的关系……！
100002_8,11,2060,别想多余的事情啊，甘织玲奈子！
100002_8,11,2061,现在为了做出好吃的饺子，要专心揉面团！
100002_8,11,2063,做饺子难道是一种色色的事情吗……！
100002_8,11,2066,就像这样，我陷入了神智不清的状态。
100002_8,11,2073,如果要比喻的话，就像是被真唯和紫阳花同学紧紧抱住，被夹在中间的我，就是被饺子皮包裹的馅料。
100002_8,11,2074,"或许我会就这样被烤得热乎乎的——
　果然做饺子就是色色的事情吧！"
100002_8,11,2079,放在三人面前的盘子上已经没有一个饺子了。
100002_8,11,2080,我煮得美味的米饭也完全吃光了。
100002_8,11,2081,将完成的馅料各自用饺子皮包起来的作业也很开心。
100002_8,11,2083,一眼就能看出哪个是谁做的饺子，这点也很有趣。
100002_8,11,2085,虽然我这样主张，但真唯和紫阳花同学都不在意，反而很开心地吃掉了。
100002_8,11,2086,自己的包的饺子被人吃掉……怎么说呢，感觉很开心。
100002_8,11,2087,如果是这三个人，就算失败了也不可怕。
100002_8,11,2088,我们还尝试放了泡菜，或是芝士，享受着各种各样的变化，我们已经完全满足了。
100002_8,11,2089,坐在旁边的真唯笑咪咪地微笑着。
100002_8,11,2090,无论肚子有多饱，真唯不知为何总是很苗条。
100002_8,11,2091,或许作为人类的构造就与我们不同。
100002_8,11,2092,这样笑着之后，坐在正面的紫阳花同学轻轻地伸了个懒腰。
100002_8,11,2097,我妄想着紫阳花同学露出肚子的画面，用力地摇了摇头。
100002_8,11,2099,幸好我没有色色，差点就要变色了。
100002_8,11,2102,我道出平凡无奇的感想后，紫阳花同学开朗地笑了。
100002_8,11,2103,紫阳花同学无忧无虑地眯起眼睛笑了，我心中充满了怜爱之情。
100002_8,11,2105,我这样吐槽后，紫阳花同学也笑着说。
100002_8,11,2106,"总觉得……
　心情非常地平静。"
100002_8,11,2107,"仿佛我的心意传达了过去，真唯喃喃说道：

　然后，她就像是在说给自己听一样。"
100002_8,11,2112,看到她那认真的眼神，紫阳花同学也下意识地挺直了背脊。
100002_8,11,2114,"真唯毅然地开口说道：


　她至今为止已经道歉过好几次了。"
100002_8,11,2115,而且，真唯也是受害者，所以我没有要责备她的意思。
100002_8,11,2116,然而，真唯却摇了摇头，仿佛连这点都是自己的责任。
100002_8,11,2118,简直就像是在历史性的事件中宣誓一样。
100002_8,11,2119,听到这句话，紫阳花同学战战兢兢地指着自己。
100002_8,11,2121,听到她毫不犹豫地断言，我和紫阳花同学的声音重叠了。
100002_8,11,2124,紫阳花同学发出了声音，但我用力地点头。
100002_8,11,2129,"紫阳花同学微微低着头说道：


　听到真唯从正面这样宣告，紫阳花同学点了点头。"
100002_8,11,2130,真唯凛然地接受了紫阳花同学的想法。
100002_8,11,2133,我与紫阳花同学都不禁看真唯看得入迷。
100002_8,11,2138,真唯把一叠纸递到了我和紫阳花同学面前。
100002_8,11,2141,真唯呵呵呵地露出了恶作剧得逞的笑容。
100002_8,11,2142,这、这家伙……今天到底准备了多少东西啊！
100002_8,11,2146,可恶……事到如今，我的脸颊又开始发烫了。
100002_8,11,2147,是啊……我是非常认真地说着甲啊乙啊的……！
100002_8,11,2149,无论是进入高中，还是成为开朗角色，又或是交到恋人，我每时每刻都在量产着黑历史。
100002_8,11,2151,虽然一切都不顺利，但正因为努力挣扎过，现在才能像这样和她们两人在一起吧。
100002_8,11,2153,不如说，不这么想的话就撑不下去了。
100002_8,11,2154,让我相信，过去也是有意义的吧……！
100002_8,11,2157,真唯那美丽的脸庞迅速地凑了过来。
100002_8,11,2165,"jpg


　听到可爱的尖叫声，我不由得瞪大了眼睛。"
100002_8,11,2166,我用尽全力推开了真唯纤细的肩膀。
100002_8,11,2167,眼前是真唯那宛如公主般的微笑。
100002_8,11,2169,微笑着的真唯脸颊也稍微泛红了。
100002_8,11,2170,紫阳花同学用双手捂住脸，但还是从指缝间紧紧盯着这边。
100002_8,11,2171,我撒了个简直就像小学生一样的谎。
100002_8,11,2175,我用双手的食指比了个叉，全力拒绝她的接近。
100002_8,11,2176,唔……这家伙，不管说什么都一脸帅气……！
100002_8,11,2177,虽然她说的话听起来很有道理啦……！
100002_8,11,2179,紫阳花同学地喘着气，像是在抑制心跳加速。
100002_8,11,2181,紫阳花同学握紧了放在桌上的拳头。
100002_8,11,2182,是指和她们两人在一起的时候，与其中一方接吻的机会吗！
100002_8,11,2188,回来之后的气氛，明显会是的感觉，会变得很奇怪吧！
100002_8,11,2189,既然如此，变得能在众目睽睽之下光明正大地接吻，或许，会比较好……！
100002_8,11,2192,因为你看嘛，欧美电影或是海外电视剧，夫妻不都会在孩子面前轻松地接吻吗……？
100002_8,11,2193,就是那种氛围……没错，这样一来肯定不会下流，应该吧！
100002_8,11,2194,就在我内心纠结的时候，真唯重新坐到了紫阳花同学的旁边。
100002_8,11,2196,真唯把手绕到紫阳花同学的背后。
100002_8,12,2201,紫阳花同学依然紧紧地闭着眼睛。
100002_8,12,2202,真唯瞥了我一眼，嘴角微微一笑。
100002_8,12,2204,"但是，她又再次面向紫阳花同学——
　啊啊——！"
100002_8,12,2206,"紫阳花同学的，那个，
　脸颊被亲了。"
100002_8,12,2210,"jpg

　的一声，我听到了微弱的嘴唇声，真唯向我露出了微笑。"
100002_8,12,2211,我就像拼命地朝快要从悬崖上掉下来的人伸出手——以这样的姿势僵住不动，然后猛然坐回原位。
100002_8,12,2212,这、这家伙……把我耍着玩……？
100002_8,12,2215,这样不行啦……真唯喜欢我，所以她必须要比任何人都对我温柔才行……！
100002_8,12,2218,另一方面，紫阳花同学的脸红得像红姜一样。
100002_8,12,2223,紫阳花同学慌张起来，语气变得像小香穗一样！
100002_8,12,2233,"紫阳花同学现在也一脸呆滞，用手捂着脸颊……
　你们很配嘛…………？"
100002_8,12,2235,话题突然抛到我身上，聚光灯打在了路人身上。
100002_8,12,2236,紫阳花同学刚才就在眼前目击了我与真唯的接吻，她发出了虚幻的声音。
100002_8,12,2239,紫阳花同学把手放在胸前，微微一笑。
100002_8,12,2241,紫阳花同学把小香穗放在膝盖上时，她向我道歉，我也是一脸。
100002_8,12,2242,真唯和纱月同学成为未婚夫妻时，我也只是觉得。
100002_8,12,2244,在那之前，我在新闻上看到真唯的未婚夫时，稍微有点动摇就是了……
100002_8,12,2245,可是，该怎么说呢……当真唯与紫阳花同学真的要在我眼前接吻的时候，我突然有种的感觉。
100002_8,12,2247,还是说，我的心中萌生了的感情呢？
100002_8,12,2249,难道这就是传说中的，大脑被破坏……！
100002_8,12,2257,"我做好了心理准备，以为她还会做什么，真唯却对我说：

　…………咦？"
100002_8,12,2258,我们就像两个怕生的人在相亲一样，生硬地对视。
100002_8,12,2263,听到我与紫阳花同学异口同声发出的惨叫，真唯地笑了好一阵子。
100002_8,12,2264,要在别人面前接吻，我还没办法啦！
100002_8,12,2266,之后，大家一起收拾完离开出租房间时，外面已经一片漆黑。
100002_8,12,2267,真唯与紫阳花同学和我一起搭电车到半路。
100002_8,12,2268,在回家的路上，我们聊得不亦乐乎。
100002_8,12,2269,聊着马上就要到来的圣诞节、寒假、学习、前阵子的文化祭，以及下次要怎么约会。
100002_8,12,2270,自从决定三个人交往之后，感觉已经过了很长一段时间。
100002_8,12,2271,但是最近，我总算能实际感受到，我们三个人正在交往。
100002_8,12,2272,明明三个人在一起，真唯与紫阳花同学却都像只有两个人的时候一样……气氛温暖，而且毫无掩饰。
100002_8,12,2273,我可以放松肩膀，与她们待在一起。
100002_8,12,2275,下了电车不久，我发现手机收到了信息。
100002_8,12,2277,我反复看了好几次这短短的文字。
100002_8,12,2280,唉……我打从心底深深地叹了口气。
100002_8,12,2287,那肯定是真唯只会在恋人面前展现的真面目……。
100002_8,12,2295,但更重要的是，我的意识改变了。
100002_8,12,2296,因为我喜欢真唯，是恋爱的那种喜欢……！
100002_8,12,2297,今天也是，真唯温柔地引导着不时说不出话的我。
100002_8,12,2299,虽然这段关系是从我那荒唐的任性开始的。
100002_8,12,2300,但即使如此，真唯所占的比重还是很大。
100002_8,12,2301,因为有真唯在，我们三个人肯定才能继续下去。
100002_8,12,2302,感谢……我也必须向这样的真唯回以感谢的话语……首先先传……好了。
100002_8,12,2313,虽然感觉很平衡，但看起来就像是，感觉很像在热烈告白啊！
100002_8,12,2314,一旦开始烦恼这种事，就会花上好几个小时！
100002_8,12,2321,不如说，我都想让本人来修改了。
100002_8,12,2327,有真唯，还有紫阳花同学在的每一天，真的很开心。
100002_8,12,2328,我知道这是超出我能力范围的幸福。
100002_8,12,2329,"虽然知道……
　所以……对不起。"
100002_8,12,2331,我果然还是不想和真唯以及紫阳花同学分开。
100002_8,12,2334,无论发生什么事……我都不想放弃这份幸福。
100002_8,12,2339,我一边走在回家的路上，一边强烈地这么想着。
100002_8,12,2340,感觉我的周围依然飘荡着幸福的粒子。
100002_8,12,2341,就像小飞侠的魔法粉末一样，真唯与紫阳花同学的心意无论何时都在守护着我。
100002_8,12,2344,走着走着，天空突然变得很奇怪。
100002_8,12,2345,因为我今天没带折叠伞，所以连忙小跑步地赶回家，结果却绊到水沟，脚踝扭了一下。
100002_8,12,2347,虽然好像没有肿起来，但运气真差啊……是因为和真唯以及紫阳花同学约会，所以运气用光了吗……？
100002_8,12,2349,如果运气是消耗品的话，我在和她们两人交往的时候就会被雷劈死的。
100002_8,12,2356,听说埋在地下的避难所要1500万日元左右。
100002_8,12,2358,总之，离我的安居之地还差一点。
100002_8,12,2359,因为自己房间的被窝就像是我的避难所一样。
100002_8,12,2360,只要回到家，总会有办法的……。
100002_8,12,2362,在离家不远的地方，停着一辆豪华轿车。
100002_8,12,2364,这是……真唯平时用来接送的豪华轿车。
100002_8,12,2373,可是，她和小露西的对话应该已经结束了……？
100002_8,12,2374,黑色长发随风飘扬的美少女没有回应我的话。
100002_8,12,2375,她在车里留下这句话后，就从我旁边走了过去。
100002_8,12,2376,我叫住了她，但纱月同学果然没有回头。
100002_8,12,2382,在驾驶座握着方向盘的是真唯的女仆花取小姐。
100002_8,12,2383,"花取小姐没有露出丝毫笑容，依旧用冷淡的眼神看着我，如此说道：

　车子行驶了一段时间。"
100002_8,12,2384,"坐在后座的我战战兢兢地问道：


　从刚才开始，花取小姐就什么也不回答。"
100002_8,12,2386,我望向窗外，感觉离城镇越来越远了……。
100002_8,12,2389,难道我真的会被带到山里的废弃小屋，被丢在那里，然后被打扮成小丑的杀人魔追着跑……？
100002_8,12,2392,花取小姐，我们不是关系变好了吗！
100002_8,13,2408,还是说你觉得我明明没有想上厕所，却一心想要从这里逃走才撒谎的吗！
100002_8,13,2412,与其说是像慢慢逼近的恐怖让背脊发凉的和风恐怖片，不如说更像是生命危机迫在眉睫的西洋恐怖片。
100002_8,13,2413,车子从那里又开了十分钟左右，突然停了下来。
100002_8,13,2415,那里是曾经看过好几次的停车场，什么嘛，原来是真唯的公寓啊…………才怪，这里就是普通的山中。
100002_8,13,2418,我开始闹脾气，花取小姐便自己下了车。
100002_8,13,2419,呜呜呜……我虽然很害怕，但还是把脚踏在铺着砂石的地面上。
100002_8,13,2420,这里是哪里啊……荒芜的道路往前延伸，路肩上一个人也没有。
100002_8,13,2421,就连车子也是几个小时才有一台经过，是这样的山路。
100002_8,13,2422,厚重的云层覆盖着天空，感觉随时都会下雨。
100002_8,13,2425,"我搓着双手，对花取小姐笑着说道：

　感觉背对着我站着的花取小姐的肩膀，突然抖了一下。"
100002_8,13,2427,"花取小姐依然背对着我，如此询问：

　她的声音一如往常地平淡。"
100002_8,13,2432,还是应该堂堂正正地贯彻自我，毅然地说出真相呢……？
100002_8,13,2436,"我舍弃自尊，露出卑微的笑容，花取小姐随即斩钉截铁地说道：

　糟糕。"
100002_8,13,2437,此时，花取小姐终于回头看向了我。
100002_8,13,2438,她的眼睛里没有映照出任何东西。
100002_8,13,2441,"花取小姐默默地点头，然后开口说道：


　花取小姐的语气很平淡，就像是下着的雨一样。"
100002_8,13,2443,"那个花取小姐……
　那个总是叫我，对我很刻薄的花取小姐……。"
100002_8,13,2444,"花取小姐没有回答，继续说道：

　花取小姐摇了摇头。"
100002_8,13,2446,我确实高兴得快要升天，一瞬间心跳停止了……。
100002_8,13,2449,在我不知道的时候，好像发生了什么不得了的事情……。
100002_8,13,2452,就像刚才说的那样，都知道……！
100002_8,13,2453,这时，花取小姐像是回忆起来一样微笑着。
100002_8,13,2455,花取小姐不是真唯的母亲，而是站在真唯这边的。
100002_8,13,2456,也就是说，她也是……站在我这边的。
100002_8,13,2457,我感觉至今为止一直紧绷着的全身，都放松了下来。
100002_8,13,2460,虽然完全不明白她把我带到这种深山的理由，但是，真的太好了。
100002_8,13,2461,这时，花取小姐把什么东西扔了过来。
100002_8,13,2463,那叠纸发出声音掉在了砂石路上。
100002_8,13,2466,正当我打算捡起来的时候，看到了标题。
100002_8,13,2467,在右下角，写着照泽耀子的名字。
100002_8,13,2471,花取小姐低着头，眼睛被刘海遮住，看不见。
100002_8,13,2473,我战战兢兢地捡起文件，拍掉上面的沙子，翻了开来。
100002_8,13,2477,花取小姐的回答，轻易地凌驾了一介高中生的我的想象。
100002_8,13,2480,"调查结果——
　甘织玲奈子，脚踏四只船。"
100002_8,13,2484,以花取小姐为中心升起的气场，连落在地上的小石头都随之震动。
100002_8,13,2488,"这样下去，我会死——
　得说点什么，得说点什么才行！"
100002_8,13,2490,她握紧的拳头，在我看来就像是电锯一样。
100002_8,13,2491,"我的脑海里闪过刑法199条——

　我双手向前伸出，用快要破音的声音喊道。"
100002_8,13,2492,花取小姐仿佛完全不接受我的说辞，用她那双黯淡无光的眼睛将我关在其中。
100002_8,13,2507,虽然这个决心被单纯地称为也让我很意外，但现在拘泥于这点而舍弃自己的性命也太愚蠢了。
100002_8,13,2522,虽然说是被丢下了，但其实车站就在步行15分钟左右的地方，我从那里坐电车回去了。
100002_8,13,2526,但是，回家的路上，花取小姐对我说的话一直在我的脑海里回荡。
100002_8,13,2530,为什么只有我，会遇到这种事呢……。
100002_8,13,2531,因为……这是三个人一起决定的，不是吗………………。
100002_8,13,2544,就算钻进被窝，花取小姐对我说的话也一直在脑海里挥之不去……。
100002_8,13,2545,皱着眉头的紫阳花同学，今天也很可爱。
100002_8,13,2546,轻飘飘的头发，温柔的声音，一切都惹人怜爱。
100002_8,13,2547,这样的女孩子居然是我的恋人，全世界的人都会羡慕我吧。
100002_8,13,2554,她虽然很烦恼该怎么办，但还是向我搭话了。
100002_8,13,2556,我像是要甩开她的声音，离开了教室。
100002_8,13,2560,但是，对于现在无计可施的我来说，这样的寒冷正好。
100002_8,13,2565,就像被电锯切开一样，一分为二。
100002_8,13,2566,刚开始与她们两人交往的时候，我心中充满了希望。
100002_8,13,2567,真唯和紫阳花同学都有重要的人。
100002_8,13,2568,对于希望她们两人幸福的人来说，我的存在是模糊且不安定的。
100002_8,13,2569,尽管如此，既然选择了，那我就要努力让她们为我加油，我曾经是这样燃烧着斗志的。
100002_8,13,2570,我努力了，努力了，一直努力到了现在。
100002_8,13,2571,"但是……
　实际上，那种事是不可能的。"
100002_8,13,2572,在选择的当下，就不可能会有人为我加油。
100002_8,13,2576,因为真唯和紫阳花同学都是活在人群之中的。
100002_8,13,2577,要让周围的人接受，是不可能的。
100002_8,13,2578,像我这样……无论在哪方面都实力不足的人，不应该抱有如此远大的梦想。
100002_8,13,2579,我吐出丧气话，将额头靠在扶手上。
100002_8,13,2582,她只是考虑到真唯的幸福，认为应该这么做，才付诸行动的。
100002_8,13,2583,然后，如果真唯生气把花取小姐开除了……或许暂时会恢复和平。
100002_8,13,2584,但是，如果又有人像花取小姐那样担心真唯而生气的话呢？
100002_8,13,2589,到那个时候，我真的……会想吗？
100002_8,13,2591,"无论发生什么事，我明明都不想放弃这份幸福的……
　我的决心，果然还是太天真了。"
100002_8,13,2592,我根本没有让别人变得不幸的觉悟。
100002_8,13,2595,"嗯……
　因为我在里面，所以门没有锁。"
100002_8,13,2600,照泽耀子用满不在乎的语气笑着说道。
100002_8,14,2602,她指的是我跟露西一起，打算炸掉玫瑰皇后的时候，我乱来的那件事。
100002_8,14,2603,感觉……那已经是很久以前的事了。
100002_8,14,2608,与此同时，我的心情也像被重力拉扯一样，逐渐下沉。
100002_8,14,2610,所以小耀子才会知道我和梨地小町的事。
100002_8,14,2611,"一直若无其事地……
　好伤心。"
100002_8,14,2613,但这一切都是因为我脚踏真唯和紫阳花同学两条船。
100002_8,14,2616,小耀子点了点头，仿佛没有任何愧疚。
100002_8,14,2619,"也就是说，真唯和纱月同学，真的要朝着结婚的方向前进……
　把我抛在身后。"
100002_8,14,2621,她的声音比平时的小耀子要低一些，就像她当小露西的女仆时那样。
100002_8,14,2623,我可不是四劈啊……虽然我这么想。
100002_8,14,2624,不过，就算是二劈，其实也差不多吧……我沉默不语，听着小耀子的话。
100002_8,14,2625,小耀子把手放在扶手上，用轻松的语气说道。
100002_8,14,2628,就连小耀子，也不知道她的话有几分是认真的。
100002_8,14,2629,我回想起淋浴时的记忆，脖子开始发热。
100002_8,14,2630,看到我夸张的反应，小耀子笑了。
100002_8,14,2638,"咦……
　她把手放在我的脸颊上，温柔地微笑着。"
100002_8,14,2639,看到我脸色大变，小耀子又笑了。
100002_8,14,2645,"jpg小耀子笑了一会儿后，喃喃说道：


　她凝视着我的眼睛。"
100002_8,14,2647,等、等一下，这是怎么回事……？
100002_8,14,2650,女王大人……是指真唯的母亲吧。
100002_8,14,2654,如果问她会不会做，感觉她会做很多。
100002_8,14,2658,因为如果是纱月同学，感觉她会勉强自己做出炸掉玫瑰皇后这种事啊！
100002_8,14,2662,我觉得这种地方也是纱月同学的优点！
100002_8,14,2663,能炸掉青梅竹马母亲的公司的性格到底哪里好啊！
100002_8,14,2664,只有在战斗漫画的世界里，这种性格才会被当成美德吧！
100002_8,14,2666,我按着太阳穴，向小耀子伸出手掌。
100002_8,14,2671,不，可是就算现在解释，也只会被她骂而已吧……太不讲理了……。
100002_8,14,2675,果然，就连执行任务的本人也觉得很害羞。
100002_8,14,2677,如果刚才小耀子说的话都是真的，那就是这样了。
100002_8,14,2683,确实纱月同学和小耀子之间，好像有什么因缘一样，时不时就会互相争执。
100002_8,14,2689,如果不是这样，就无法解释为什么纱月同学会坐在那辆豪华轿车上。
100002_8,14,2691,四股的调查报告书，也是纱月同学交给她的吧。
100002_8,14,2693,因为，如果花取小姐更早读到调查报告书的话，她应该会直接闯进我家才对
100002_8,14,2694,说到底，纱月同学知道我没有在四股。
100002_8,14,2695,因为我和纱月同学并没有在交往！
100002_8,14,2696,然而她却没有解开误会，而是打算利用这个状况。
100002_8,14,2698,我完全不了解纱月同学，但是，或许在至今为止的某处存在着提示。
100002_8,14,2700,纱月同学在决定与真唯和紫阳花同学交往的那天，发了信息给我。
100002_8,14,2702,"从以上几点导出的答案是……
　正常地，非常正常地思考的话。"
100002_8,14,2704,实际上，如果纱月同学真的想要恋人，应该有很多方法可以找到。
100002_8,14,2706,实际上，在我们限定交往两周的时候，我就觉得纱月同学。
100002_8,14,2708,果然是喜欢真唯，想和真唯结婚……？
100002_8,14,2709,或者是为了和真唯结婚，打算达成某个目的……？
100002_8,14,2711,总觉得，有什么东西卡在了脑海里。
100002_8,14,2712,再稍微……感觉，好像就能想到什么了……。
100002_8,14,2713,"就在这时——
　砰的一声，屋顶的门被打开了。"
100002_8,14,2715,一个头发轻飘飘的可爱女孩，正双手抱胸站在那里。
100002_8,14,2716,紫阳花同学以不像她会有的情绪鼓足干劲，大步地走了过来。
100002_8,14,2721,"这、这样说是没错啦……


　紫阳花同学温柔地笑了。"
100002_8,14,2724,"不，可是……
　畏缩的我，也觉得是不是先和真唯谈谈比较好。"
100002_8,14,2725,如果是我和紫阳花同学说的话，真唯应该会听吧。
100002_8,14,2726,但是，如果她知道情报来源是母亲雇用的侦探……感觉真唯会相信纱月同学的说法。
100002_8,14,2729,虽然不能从根本上解决问题……但仔细想想，这或许是个好主意！
100002_8,14,2730,但是，此时我却幻视到纱月同学屹立在山的另一端的巨大身影。
